user_id,event_type,event_id,ts
3acdb085-faa0-4ab2-8018-f010e01a4d75,Pop-up Email Accepted,d844136d-bb33-425f-bfb1-453f29323d0a,2024-04-04 16:13:35.708000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Accepted,22000565-2c3b-4908-bd05-8fd610ac7b5d,2024-04-04 16:47:18.281000
11ac37b5-1ffd-495d-bdbf-5980fceecb9e,Pop-up Email Accepted,ab3dee29-f9c3-4265-a126-813cc46bf8b7,2024-04-04 22:38:24.089000
2ab2420c-199f-4d49-beff-2eba5b2756c3,Pop-up Email Accepted,33088120-264a-4937-b9e9-4d7b98a5a822,2024-04-04 18:14:13.321000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Pop-up Email Accepted,6e113ea2-9baa-4342-98de-de6b70cf9bf2,2024-04-04 17:59:26.989000
7f9825e7-5148-4ecb-82b4-f2cdeebc6c32,Pop-up Email Accepted,7eacae0f-4a93-4263-9974-3df3d290fee3,2024-04-04 16:05:42.592000
7f9825e7-5148-4ecb-82b4-f2cdeebc6c32,Pop-up Email Viewed,1e1e0ec7-cdcf-4e21-b093-493237aed963,2024-04-04 16:06:09.403000
7f9825e7-5148-4ecb-82b4-f2cdeebc6c32,Pop-up Email Viewed,b7b2e049-5bf1-4591-8e3d-ef0c978cd35e,2024-04-04 16:05:39.472000
7f9825e7-5148-4ecb-82b4-f2cdeebc6c32,Pop-up Email Viewed,3ec75211-0488-4dde-871b-d9142505caf3,2024-04-04 16:05:47.737000
7f9825e7-5148-4ecb-82b4-f2cdeebc6c32,Pop-up Email Viewed,87bcc209-65f3-4019-b17d-9973e92d4e4d,2024-04-04 16:06:40.055000
7f9825e7-5148-4ecb-82b4-f2cdeebc6c32,Pop-up Email Viewed,dd01173b-c0e0-4806-bbcd-be4c030c0c25,2024-04-04 16:07:25.153000
7d6643f3-ca0b-42e4-b76c-774a45b7ac3c,Pop-up Email Viewed,ba33c8a9-900e-4c26-9692-c2f8ecb8a6e5,2024-04-04 15:19:06.384000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,2873a7ab-273c-45eb-94f8-1c995e7cc9f9,2024-04-04 16:51:43.011000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,c1a0a2bc-ac38-499f-b8f1-38c8821cac86,2024-04-04 16:48:03.668000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,9db6be40-23ce-4d61-9f57-85c5ca7d9bab,2024-04-04 16:51:19.010000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,99df59b2-6f70-4fab-bba1-8d0ba1b3ca6c,2024-04-04 16:47:19.046000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,d9c25bd0-de93-4e64-ad40-32945512da4a,2024-04-04 16:42:18.000000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,1c074346-11f6-418a-8bfe-ab73eb82e680,2024-04-04 16:46:33.446000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,b87365aa-1798-4d7e-9334-603f12f57f15,2024-04-04 16:49:23.504000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Pop-up Email Viewed,3eeab08a-ecb6-4e86-b920-308fff165480,2024-04-04 16:49:32.984000
cec069db-bce5-4bd4-b59c-46807be1a719,Pop-up Email Viewed,ajs-next-1bfd290c360b4d89c19486bdccfed1f7,2024-04-04 13:47:02.781000
5b8393f7-ff14-4629-be91-299014fe2cfc,Pop-up Email Viewed,ajs-next-5d756982780d0bfacffb913df66391f2,2024-04-04 22:35:47.775000
bb1e7563-86d0-4f5d-8bfb-9143670c5906,Pop-up Email Viewed,10e5d70d-38e2-443d-b545-7a7924fcb184,2024-04-04 11:41:00.296000
ihpLixWF8XAuBSKBakirLleC7o44k1XFa+nyfvo1eBo=,Pop-up Email Viewed,99126c4b-12de-4541-9ac3-682b95fc4a16,2024-04-04 16:08:54.392000
ihpLixWF8XAuBSKBakirLleC7o44k1XFa+nyfvo1eBo=,Pop-up Email Viewed,094fd0e9-f69a-47eb-875f-faeda06a0605,2024-04-04 16:08:42.615000
wIB0+lLAtrSSRfLVzXH2HRYndnBbt344Cf2F/taZaCc=,Pop-up Email Viewed,290f98db-6747-4470-b01a-775c4726b7b7,2024-04-04 21:12:18.690000
2ab2420c-199f-4d49-beff-2eba5b2756c3,Pop-up Email Viewed,b84d6061-3791-4081-b464-43d7fe6fa905,2024-04-04 18:15:38.279000
2ab2420c-199f-4d49-beff-2eba5b2756c3,Pop-up Email Viewed,e4fdfd5f-fcc8-470e-8f35-93e07bfe2263,2024-04-04 18:13:42.425000
2ab2420c-199f-4d49-beff-2eba5b2756c3,Pop-up Email Viewed,8d125a36-b4d4-4317-94f4-ab91020b2355,2024-04-04 18:14:17.510000
2ab2420c-199f-4d49-beff-2eba5b2756c3,Pop-up Email Viewed,d09268b3-b604-419f-89ab-ce34d294a5d0,2024-04-04 18:14:57.288000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,87e8e53f-8dc6-44bb-9eef-4eb00bf62060,2024-04-04 16:40:44.224000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,919ed51b-6ad5-4687-9588-97fa1631a874,2024-04-04 12:41:30.366000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,c0031f84-422b-4008-92a6-83795565e3b0,2024-04-04 22:41:24.682000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,20952b8c-7289-43af-bc82-eb711fc30846,2024-04-04 11:41:24.775000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,6a79f06d-30e5-4ba7-aebb-2885407259fc,2024-04-04 11:40:25.082000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,1e456936-b5ce-4bd7-bcb3-ec48b9f79dc2,2024-04-04 11:43:00.362000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,724eafb0-a120-490c-b11d-e68fb7659449,2024-04-04 18:34:23.040000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Pop-up Email Viewed,dcb618b0-2b2c-45fd-8f2e-fafced849da3,2024-04-04 18:11:07.883000
WHvAXg3itvaswm9yQps23PxrHz+XBJd4UNvOeX3vhOs=,Pop-up Email Viewed,e3273af3-8540-4de3-865e-561d2e17ac76,2024-04-04 16:04:43.783000
1e51e5d1-4a13-472b-8122-915fee561e79,Pop-up Email Viewed,f9cbb7fc-ee6d-4ad7-aba0-ccf2ceaf8db4,2024-04-04 17:13:09.459000
1e51e5d1-4a13-472b-8122-915fee561e79,Pop-up Email Viewed,31f155a8-7502-4ca2-9c20-a9d482bb57d9,2024-04-04 16:01:11.803000
fgWcO0AgmN60WdNMPMlkpgIYDhPCmCAaevg2zS3ZnKw=,Pop-up Email Viewed,3423425c-d8e6-4aa6-9ce9-9a0db4f885db,2024-04-04 10:29:49.321000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Pop-up Email Viewed,4477528f-0110-4253-9aae-87b700e537cc,2024-04-04 17:57:15.338000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Pop-up Email Viewed,d03afab3-1066-4edc-919b-84e69f1ea730,2024-04-04 17:58:05.355000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Pop-up Email Viewed,4e3eb0a3-92f4-4a3b-bfe6-ac8f2a8e7813,2024-04-04 17:56:45.430000
n+GCjjYFEsQ0LsZcn+WmGgH7Hz1Y30TtgEv/drH4pjs=,Pop-up Email Viewed,4ab53cf4-7183-4712-8fd9-40a94dd4f8f5,2024-04-04 17:54:45.000000
6e54bb41-dfd8-4d2c-94b7-0d3b71658373,Pop-up Email Viewed,6932ac8b-e1df-4c18-8996-e4035f4e40c0,2024-04-04 18:05:58.441000
11ac37b5-1ffd-495d-bdbf-5980fceecb9e,Pop-up Email Viewed,e9ef83e9-81c6-48ae-96b1-b000580ab0be,2024-04-04 22:39:04.211000
11ac37b5-1ffd-495d-bdbf-5980fceecb9e,Pop-up Email Viewed,35c1e7e6-2934-4dfd-937a-7b22b01b8c53,2024-04-04 22:38:54.332000
11ac37b5-1ffd-495d-bdbf-5980fceecb9e,Pop-up Email Viewed,bf3afcd3-63fb-4c5d-927f-c86a81771348,2024-04-04 22:37:59.585000
11ac37b5-1ffd-495d-bdbf-5980fceecb9e,Pop-up Email Viewed,c212de92-24bb-409c-ae87-096efbbf8a43,2024-04-04 22:35:04.244000
11ac37b5-1ffd-495d-bdbf-5980fceecb9e,Pop-up Email Viewed,4a8ad9b6-7730-44e2-8ffd-cde63eebad6a,2024-04-04 22:38:24.569000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Pop-up Email Viewed,b8cbd3e8-f7eb-4cff-823d-08c3a8c8b784,2024-04-04 16:13:29.592000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Pop-up Email Viewed,675af912-a0cd-445f-a8ac-f21955b118e9,2024-04-04 16:14:09.379000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Pop-up Email Viewed,a1cf3635-d7f2-4a82-a8e4-5774e81cc22e,2024-04-04 16:13:34.777000
3acdb085-faa0-4ab2-8018-f010e01a4d75,Pop-up Email Viewed,d0f0db7f-30ea-4e48-8392-b720e5bc7b69,2024-04-04 16:13:54.688000
bea278ed-f133-40e5-be97-cb67e08abd67,Pop-up Email Viewed,5470cac5-07e9-43fc-8b9b-f78a32dbe98f,2024-04-04 00:50:04.949000
NYtb7Ps50Q1kcWq57DloYAXFcjaggScwA6hdTvQY4Wk=,Pop-up Email Viewed,fd317357-45fc-4dc5-a71c-37b2fd1bf67a,2024-04-04 15:05:36.222000
tVLrmTQc+3Y37iOJ/V/lP2ImuGvPs1/10VIipxTaBJM=,Pop-up Email Viewed,649f0388-fe9b-4c0b-8df2-b082ac746604,2024-04-04 14:02:51.313000
tVLrmTQc+3Y37iOJ/V/lP2ImuGvPs1/10VIipxTaBJM=,Pop-up Email Viewed,2008b34f-9383-495f-a5ff-089a403b7b5b,2024-04-04 14:03:06.294000
tVLrmTQc+3Y37iOJ/V/lP2ImuGvPs1/10VIipxTaBJM=,Pop-up Email Viewed,1c6937b7-f2a5-4cf5-a323-d1925dee61bc,2024-04-04 14:28:56.808000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Pop-up Email Viewed,45386769-382c-4929-ba08-d95402a01acf,2024-04-04 17:59:30.169000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Pop-up Email Viewed,5ea3b05e-60a9-4277-beda-bd3ea204499e,2024-04-04 17:59:10.152000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Pop-up Email Viewed,1e6ff477-0365-48ca-a093-993a212ec0d0,2024-04-04 18:02:22.588000
1mZz80IUovW2CofPjgSxdmLcO5i5/64ThtdQ06bl8Kc=,Pop-up Email Viewed,32a0553a-aaf7-4abc-905d-c979c5b397b2,2024-04-04 18:00:05.771000
2c91e927-dfd3-43e0-8528-66b63b38eabb,Pop-up Email Viewed,32e5f87a-bd73-48cf-a291-9d870adc0d98,2024-04-04 16:09:24.015000
2c91e927-dfd3-43e0-8528-66b63b38eabb,Pop-up Email Viewed,dc0f97af-4a51-4349-86fd-e2fec0eb04a8,2024-04-04 16:08:48.054000
2c91e927-dfd3-43e0-8528-66b63b38eabb,Pop-up Email Viewed,0e28f102-29aa-41e4-95e2-bc885b2409af,2024-04-04 16:07:49.297000
44768f2b-365c-4d37-a5bb-b60d82817f61,Pop-up Email Viewed,bc1ea6ca-b5f0-4214-9a2e-92fd1588026b,2024-04-04 18:39:33.679000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Order Completed,d0386c33-6dcc-4fec-9591-191782255741,2024-04-05 15:46:07.000000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Order Completed,21e49a1f-b985-45f9-8939-90b98bf327cf,2024-04-05 15:36:15.001000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Checkout Started,ajs-next-a6ec44b31fd4ca92464c2de27186faa5,2024-04-05 15:33:34.047000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Checkout Started,ajs-next-75181b0176c564bb095675c146d1c22a,2024-04-05 15:32:55.628000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Checkout Started,ajs-next-0513d58ef379a1e536e94f36fff10960,2024-04-05 15:29:29.690000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Checkout Started,ajs-next-f6dd52064b2ba81635021807197ec44e,2024-04-05 15:28:45.428000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Checkout Started,ajs-next-1b607b50714072afe0a614d0e83bfd86,2024-04-05 15:22:28.273000
07df5981-c827-48ac-8c0e-0fc7ea53d808,Checkout Started,ajs-next-7e7c0349ad5462e9c3e3328825a9e36e,2024-04-05 16:18:27.038000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Checkout Started,ajs-next-d8d7c454ebdbfe03f8723cff233cea9b,2024-04-05 20:46:45.104000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Checkout Started,ajs-next-0d39fbd7c000e77791a2791b8c802559,2024-04-05 20:46:03.766000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Checkout Started,ajs-next-570681e7e87aad7134455c9b8ad6f2e4,2024-04-05 15:42:26.383000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Checkout Started,ajs-next-8033651543c06fcfe6e22805c8c28eff,2024-04-05 15:34:41.770000
f6b47d89-f664-4497-81a9-e50f06dd38a4,Checkout Started,ajs-next-c57ac0a54b44e02ec196ad0fa6ece2db,2024-04-05 10:58:19.354000
cbeb9e87-f4d6-4485-a0fa-9e6908a8ec83,Page,ajs-next-be8796602645ad62a894292948bf95da,2024-04-05 03:54:30.949000
f6b47d89-f664-4497-81a9-e50f06dd38a4,Page,ajs-next-c2c8aca2484d8e6637b20278282137a3,2024-04-05 10:57:20.707000
NYtb7Ps50Q1kcWq57DloYAXFcjaggScwA6hdTvQY4Wk=,Page,ajs-next-7003e92c327eb9220237bcffa4051c91,2024-04-05 11:22:13.282000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Page,ajs-next-c4556e974a655afbf568e62b9b9fc03e,2024-04-05 21:38:51.005000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Page,ajs-next-3d0f390c06c86396f991ed753a15194b,2024-04-05 14:11:38.465000
g1yZlTbqIR4NaC9hJyzAgYzHukzK315EbgdDbedZZnw=,Page,ajs-next-4fdfb7d5499b52ffd67e36131b9fb990,2024-04-05 13:34:20.234000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-fdc9175ce95aee0cdff32a8438bb8abc,2024-04-05 23:48:36.662000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-8435bf5ccbca0445d04c080566f7b136,2024-04-05 17:43:29.222000
jBI9Tov4z9D7ssRRtV8RGCNFdG+oKrRqyqFgSDG7si4=,Page,ajs-next-18aefe3d5efb478aada64cd7f7acb3f9,2024-04-05 17:43:10.999000
07df5981-c827-48ac-8c0e-0fc7ea53d808,Product Added,ajs-next-c3872a02b4a4ed27895bb00f671a6afb,2024-04-05 16:17:48.531000
/efJU6z2981VlzzXq361bOZM1Vs/xli/SuOVKR4HIZw=,Page,ajs-next-606f1d0468e1234ce064fe6cf6cd14b2,2024-04-05 17:30:40.803000
tVLrmTQc+3Y37iOJ/V/lP2ImuGvPs1/10VIipxTaBJM=,Page,ajs-next-803928231432cddb7dc5c247f144a344,2024-04-05 00:07:44.981000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-def1e548c5987afc1cdfab35c901dc0c,2024-04-05 02:16:33.325000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-fa2e82801e73b1a57f27f8a37fc3f756,2024-04-05 02:16:07.184000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-d1ea08a0c3564c1df21d20ebe92642f6,2024-04-05 02:15:37.409000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-565a569ca9bcbffc3f188ba3e63effa2,2024-04-05 02:14:57.959000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-1e46f9567444a37324cd6fc5a8e5ef74,2024-04-05 02:20:14.434000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-d420663133e2aaee7b3de068fcd9d35c,2024-04-05 02:17:59.539000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-aef652c45c2a36c441766e5e960a3ddf,2024-04-05 02:11:42.098000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-195b184f26d274f0ec0c5c3d58d4b09c,2024-04-05 02:08:48.568000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-33b8a26812cfeb4f7eed2a5effaeaff8,2024-04-05 02:08:03.876000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-f3a8f0516953849d7be0fc8f024d2efc,2024-04-05 02:07:06.125000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-395c0d879f14a0475874fe9ea35903c9,2024-04-05 02:06:10.264000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-6bc5ab145827d57b574cfae6f9b487f3,2024-04-05 02:21:02.394000
a9a943a9-ca19-447d-8a7f-4871de087685,Page,ajs-next-2a119a0d7cc807e05107615af10d1073,2024-04-05 02:26:17.961000
a9a943a9-ca19-447d-8a7f-4871de087685,Product Added,ajs-next-2b66940b1b86193c73d67c0999993797,2024-04-05 02:18:06.201000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Added,ajs-next-d672c0dbced354785356dbf50e579e8c,2024-04-05 15:22:13.882000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Added,ajs-next-8355afe5a25da0647d222e04a4acb46e,2024-04-05 15:28:14.677000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Added,ajs-next-aeb80b5c0786b4756268a1386680b458,2024-04-05 15:27:14.686000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Added,ajs-next-c77a850bfa5fcf508b6a02db19fa0c93,2024-04-05 15:26:18.790000
c0b4fbc8-815d-475b-9348-d9cb62e4b538,Page,ajs-next-8ee64ae698c3bbb4beb4571c38e75ba3,2024-04-05 06:45:35.583000
07df5981-c827-48ac-8c0e-0fc7ea53d808,Page,ajs-next-41950785d51e64e14adb56a3f324d1cf,2024-04-05 16:17:19.232000
6e54bb41-dfd8-4d2c-94b7-0d3b71658373,Page,ajs-next-5f658eebb27e56c7f95f3fb6c70c9c0a,2024-04-05 13:30:17.682000
07df5981-c827-48ac-8c0e-0fc7ea53d808,Product Viewed,ajs-next-4509f88b56719bf4774a2121e742cd27,2024-04-05 16:17:36.883000
f6b47d89-f664-4497-81a9-e50f06dd38a4,Product Added,ajs-next-e2e7e8e85361ec166ee60312959ad76f,2024-04-05 10:58:12.173000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Page,ajs-next-04926a35f9f274312863d30bc47fbb96,2024-04-05 15:22:54.822000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Page,ajs-next-344ac7faf8446a7d4326cd4afd487aaf,2024-04-05 15:21:14.597000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Page,ajs-next-2f4b389764adca566061c59d16dc7c1d,2024-04-05 15:19:36.561000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Page,ajs-next-d9e1ae1fcea1c863a3c94232ef6100e4,2024-04-05 15:33:10.611000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Page,ajs-next-540b7607ccfc070319e8119c9b7f3ae5,2024-04-05 15:32:24.543000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Added,ajs-next-800bca40f6eab08ce79f4a59da9e4506,2024-04-05 13:40:40.494000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Product Added,ajs-next-0aae8abe272eff0763a5d21368a76814,2024-04-05 13:40:37.586000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-0db931c2752a244f84c12839fba2ed45,2024-04-05 12:31:27.042000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-da28ffa6518a2905872170e8c96136e6,2024-04-05 12:31:19.300000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-03884f9efc2a3354b20cf97a123911a1,2024-04-05 09:32:23.528000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-2507a2226ac6f7828526d75fb9381048,2024-04-05 10:05:48.389000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-1d2f034a2dca4d83b8e5cafa9cfb62c3,2024-04-05 22:44:25.380000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-46dbe3fc034545591996e526ba39ccb0,2024-04-05 22:44:19.274000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-69ae2f34ef01e02ac6832348a7101a16,2024-04-05 22:44:12.955000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-260d848ff46f00904308ccd5fbddadab,2024-04-05 22:43:33.976000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ea5ba77f85558c7c4a1b0250be21b92e,2024-04-05 22:43:04.248000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ae738accaf1e72b7231a5b8c75fcad15,2024-04-05 10:00:39.557000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-0d71c4d9f3f11304cdb55436959a30ff,2024-04-05 09:56:22.294000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-de934b3dffdaec91974154bea8d99fa7,2024-04-05 13:41:22.977000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-129c80dc64b1b6d5fd2e3e21c64ef9b4,2024-04-05 13:41:14.584000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-2c32f5d2c42c948d02e6350d429bff59,2024-04-05 13:40:23.582000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-00dbcc874839f1b376d3115208efc119,2024-04-05 20:46:32.601000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-e56e061b0875b3bd31d18bcc0e2d8b87,2024-04-05 20:46:29.499000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-9a9307d199fe6c42cd29ddabad20619e,2024-04-05 20:45:23.793000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-34cfa93a8a47801b95ec8be37a80eaa2,2024-04-05 22:38:45.729000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-8a050a014bba16282a799fe5c0008bca,2024-04-05 10:32:07.298000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-c9d8cc4371b53aa1010d93a5ab904ebd,2024-04-05 10:31:40.679000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-8db76a28c4024069a47c15e8906b8b74,2024-04-05 10:31:36.186000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-fc44f7b09fe794275d42a13671c1874e,2024-04-05 10:31:12.676000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-eb541725adc7c5df327faea4bbfa0f44,2024-04-05 22:02:15.646000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-ef33cc12b42551c43e3c6a6fad40f00c,2024-04-05 22:02:16.824000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-a2aa3c9e5d1bff048107a9f1c8255349,2024-04-05 10:14:40.054000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-679c0e6a927b0043faabb94f556b9a87,2024-04-05 10:12:55.212000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-19abc81b506c673d623ff6f8af170270,2024-04-05 10:26:51.095000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-637ab8ee8332e99b1410f22bfa8d6b6f,2024-04-05 12:25:39.607000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-fbcb7b871c25ca2f0914b6d89fce4916,2024-04-05 21:10:29.780000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-2815c762ff52f6891332ce818b33c0c3,2024-04-05 10:41:25.008000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-f911d7014d52005bf9a02021e04014e9,2024-04-05 10:41:14.418000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-d2e567c167fc9947f170418f24060474,2024-04-05 10:41:07.738000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-e17d1238289e4dc0e16cd6904a5d1969,2024-04-05 10:41:03.377000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-8ed3d36a10f23146729257e575ab0c19,2024-04-05 10:40:49.872000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-8ca92278942ccd11291295d9859d4ef4,2024-04-05 22:31:21.989000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-cf7345b23ac25c6887af9ec7028bf681,2024-04-05 22:31:17.051000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-da23126ec18049fd5667aab4ed1b937f,2024-04-05 22:31:17.002000
d2876433-8da4-4e4a-9ea6-a5a72e6a96bf,Page,ajs-next-6128fff7887ae2460f511c4ff1ef0b10,2024-04-05 22:21:41.889000
f6b47d89-f664-4497-81a9-e50f06dd38a4,Product Viewed,ajs-next-c1436146a6b5469b7becffa2e4d360c0,2024-04-05 10:57:36.404000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Viewed,ajs-next-dd37b1622b7e4e00fc755dcacb113276,2024-04-05 15:25:51.642000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Viewed,ajs-next-14d9564268c32e6716e7f70c9d450e49,2024-04-05 15:21:41.106000
ebQGlraYd+lvtmfmEum+Flyc9o4BmKRppGV9vtQw/xE=,Product Viewed,ajs-next-9a9d004a393c2311e428503195e5ac17,2024-04-05 15:20:14.063000
